Data da Pesquisa,Video ID,Title,Channel Title,Published At,Description,Tags,Channel ID,View Count,Like Count,Dislike Count,Comment Count,Region Restriction,Relevant Topics,Live Streaming Details
11/05/2024,gDWLVNZkd9I,86 Kills😱 NEW BEST LOOT GAMEPLAY with p90 + AWM 🔥 Pubg mobile,Pubg RICH,2024-05-09T12:00:42Z,,[],UC7B65yvelzj6LI4wcI2_fNQ,42876,2334,0,195,{},[],{}
11/05/2024,CKFyTDanB8A,Fastest YouTuber of pubg mobile history🔥,Fatih GAMING,2024-01-27T12:00:12Z,,[],UCZOW4EOIU_jwHhybPh6q0LQ,1939173,134662,0,686,{},[],{}
11/05/2024,4_UnOs_Ohow,1vs3 🔥 #pubg,ZEMU GAMING,2023-03-15T07:39:51Z,Hello guys how are you today My settings video   https://youtu.be/GafVEf1zpO8 Device iPhone XS Max 5 finger full gyro Please ...,[],UCOayMK9-JkQDTKQGKpLn38A,10962068,540884,0,1430,{},[],{}
11/05/2024,DzN3AfRZtK8,Arena Breakout Infinite Gameplay and Impressions...,jackfrags,2024-05-08T20:47:03Z,"Is this THE Tarkov Killer? Let's play Arena Breakout Infinite and find out with @Tomographic Leave a LIKE and a comment, thanks ...",[],UCw7FkXsC00lH2v2yB5LQoYA,215723,6622,0,636,{},[],{}
11/05/2024,OVJR91ps2ek,Ghost Recon Breakpoint Gameplay,Gameplaysnchill,2023-01-24T03:27:40Z,Subscribe For More Content! :) Social Media Youtube ------------------- https://tinyurl.com/n2aevq5 Tiktok ...,[],UCQJNg0P-W31gcgbsw0JeW7w,1769930,72272,0,345,{},[],{}
11/05/2024,5nKpApXuM1g,(PS5) Camouflage Sniping Mission | Realistic Immersive ULTRA Graphics Gameplay[4K60FPSHDR]CallofDuty,Champs Network,2023-05-31T16:00:04Z,(PS5) Tactical Camouflage Sniping | Realistic Immersive ULTRA Graphics Gameplay [4K 60FPS HDR] Call of Duty Thanks For ...,[],UCRU9vwwARx8jEACqNpi_KFA,13073577,61819,0,1219,{},[],{}
11/05/2024,FCO-KAM8oeQ,MAFIA DEFINITIVE EDITION Gameplay #1,Fail Game 2.0,2022-02-13T06:30:05Z,MAFIA 1 REMAKE Gameplay | FOLLOW ME ON INSTAGRAM - https://www.instagram.com/failgamearmaan/ DON'T FORGET TO ...,[],UCBDr84m_kcMea-oEQ0C6ckA,325029,16514,0,617,{},[],{}
11/05/2024,CZ6KHr7QL4I,MultiVersus - Stripe Gameplay Trailer,MultiVersus,2022-10-12T17:00:24Z,"It's official, we have a serious Gremlin problem. Stripe is back! Play as Stripe today! In MultiVersus, the Multiverse is at your ...",[],UCv9Q8P1lM-fyu9BEQj19_jA,344211,9129,0,577,{},[],{}
11/05/2024,JEWqWJCW9P0,TGLTN PUBG GAMEPLAY LIVE,TGLTN,2024-05-11T20:28:46Z,Watch me LIVE every day on Twitch ▻ https://www.twitch.tv/TGLTN Creator Code: TGLTN ...,[],UCQ5rj33Q-QhIpPE2KmoEs2A,75,175,0,0,{},[],{}
11/05/2024,NdF1niyfH2E,INDIKA : #1 - O INÍCIO DE GAMEPLAY em PORTUGUÊS PT-BR | 4k 60fps,MaxMRM GAMEPLAY,2024-05-08T14:06:08Z,Compre V Rising na Steam aqui: https://store.steampowered.com/app/1604030/V_Rising/?utm_source=MaxMRM Adicione à lista ...,[],UCJ8GQ_SNb-33m_BluT4TTlw,123507,14618,0,660,{},[],{}
11/05/2024,KLI2esfCsqc,Too Late 💀 | Ready Or Not,FAC TAC,2023-01-24T00:30:09Z,Shorts #ReadyorNot #Swat #Police Ready or Not Gameplay.,[],UCOfz7RhekoAqV1rPKfzTcQA,4599907,208989,0,2495,{},[],{}
11/05/2024,rPiDTjl1FUg,The Biggest Mafia Committed Powerful Attack On Michael | Gta V Gameplay,ANKIT PLAYZ,2024-05-11T09:21:56Z,SAVING MAYANK'S MALIBU MANSION FROM MAFIA | GTA V GAMEPLAY #23 Business Email : officialankit676@gmail.com ...,[],UCBOrzeHZNnxkpdEtvdu12Tw,95949,9504,0,250,{},[],{}
11/05/2024,bcOI1u-WZQc,BGMI Pattase Gameplay🔥🔥 #bgmilive #bgmi #pubg #rajgaming,RajGaming,2024-05-11T18:46:07Z,"bgmi new update, bgmi 3.1 update, pubg new update, pubg 3.1 update, bgmi, bgmi update, Bgmi new update, bgmi next update ...",[],UCNna4bg9nRaxhoS1CJ1hbaw,2748,338,0,2,{},[],{}
11/05/2024,psxMM72t8zo,POV: You&#39;re Good At Every FPS Game,Shroud,2022-12-31T23:14:48Z,Shroud moments of him being really good at multiple games throughout the last year. THE PERFECT MOUSE ...,[],UCoz3Kpu5lv-ALhR4h9bDvcw,1212592,67544,0,1008,{},[],{}
11/05/2024,SlSfr6Wa5sc,ARMORED CORE VI FIRES OF RUBICON — Gameplay Trailer,Bandai Namco Entertainment America,2023-04-27T14:00:14Z,"""Augmented human C4-621 has awakened."" ARMORED CORE VI FIRES OF RUBICON makes planetfall August 25, 2023.",[],UC_ntXHv-XdKCD7CPynVvnQw,7613785,69365,0,7151,{},[],{}
11/05/2024,Z0zxlh63RtQ,Trailer vs Gameplay,videogamedunkey,2023-03-11T20:30:01Z,donkey store https://dunkeyscastle.com/ donkey publishing company https://twitter.com/BIGMODEgames.,[],UCsvn_Po0SmunchJYOWpOxMg,3377161,172070,0,6201,{},[],{}
11/05/2024,4IjEwvxKUX0,which car is your favorite 🔥 #pubg,ZEMU GAMING,2023-03-13T06:43:45Z,Hello guys how are you today My sensitivity and control video   https://youtu.be/GafVEf1zpO8 Device iPhone XS Max 5 finger full ...,[],UCOayMK9-JkQDTKQGKpLn38A,4126431,179460,0,592,{},[],{}
11/05/2024,-LWOhoFk52w,O cara mais sortudo da história #gameplay #battlefield2042 #games,Magavi FPS,2024-05-07T20:46:12Z,,[],UCE2_ve3eJ9PMaOivr5OOkcQ,124483,18653,0,190,{},[],{}
11/05/2024,vkJQZ2Cz9-s,TEKKEN 8 — Jin Kazama Gameplay Trailer,Bandai Namco Entertainment America,2023-02-28T15:00:45Z,You can't choose your family. But you can fight for your fate. #JinKazama is back in #TEKKEN8! http://spr.ly/60063vPAw ...,[],UC_ntXHv-XdKCD7CPynVvnQw,2534734,58156,0,5117,{},[],{}
11/05/2024,NtulVJJlhH8,Ramattra | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,2022-11-26T17:55:11Z,"Overwatch 2's latest tank hero is Ramattra, a relentless omnic fighting for the survival of his people. Overwatch's first tempo tank, ...",[],UClOf1XXinvZsy4wKPAkro2A,4440238,155914,0,9859,{},[],{}
11/05/2024,qqlCkF2GWN0,MAG7 GUN DESTRUCTION 27 KILL AJJUBHAI AND AMITBHAI BEST GAMEPLAY - GARENA FREE FIRE,Total Gaming,2022-07-12T04:15:02Z,MAG7 GUN DESTRUCTION 27 KILL AJJUBHAI AND AMITBHAI BEST GAMEPLAY GARENA FREE FIRE TOTAL GAMING.,[],UC5c9VlYTSvBSCaoMu_GI6gQ,4681556,239502,0,3927,{},[],{}
11/05/2024,4oZD3k8Y_Ks,Grand Theft Auto 5 - PS5 POV Gameplay,NS Gaming,2023-02-23T10:00:06Z,"Grand Theft Auto 5 - PS5 POV Gameplay Grand Theft Auto V, commonly referred to as GTA 5, is an open-world action-adventure ...",[],UCbmRcXtBBsokomk3fNLLUAA,6531488,150897,0,662,{},[],{}
11/05/2024,iLF4FCHwvAo,iPhone 13 BGMI #handcam,SpicY PlayZ,2022-12-31T06:24:25Z,,[],UCVwfFePS7j-qLDUn4HZaZKw,1106594,0,0,116,{},[],{}
11/05/2024,FSWoUGxGNEg,Angry Birds 2 - Official Gameplay Trailer,Angry Birds,2015-07-30T07:42:22Z,It's time to join your favorite feathered heroes on an all-new adventure as they storm Piggy Island to rescue their poor stolen eggs ...,[],UCYC2wjLop-S6Ld4raeoUVNA,3321473,7578,0,577,{},[],{}
11/05/2024,5mmfqZzoAm8,Gran Turismo 7 - Part 1 - The Beginning (PS5 4K Gameplay),TmarTn2,2022-03-03T17:03:03Z,Finally! A new racing game for PS5... Gran Turismo 7 Playlist: ...,[],UC36MGPfPwOWafAXauiV4LdA,1595028,19509,0,794,{},[],{}
11/05/2024,uuIIoiiBLEo,(PS5) Warhammer 40K 20 Minutes of Gameplay Demo | ULTRA Realistic Graphics[4K60FPSHDR]Space Marine 2,Champs Network,2024-04-17T12:00:56Z,(PS5) Warhammer 40K 20 Minutes of Gameplay Demo | ULTRA Realistic Graphics [4K 60FPS HDR] Space Marine 2 Thanks For ...,[],UCRU9vwwARx8jEACqNpi_KFA,1367201,26226,0,2209,{},[],{}
11/05/2024,wZbg6uY9jV0,JUMBO JOSH ha VUELTO para SALVARNOS !! | Garten of Banban 7  (Gameplay Español) #4 / FINAL,iTownGamePlay *Terror&Diversión*,2024-05-10T17:00:42Z,"Hazte MIEMBRO y disfruta de muchas ventajas: http://youtube.com/iTownGamePlay/join OMG!!, el final más legendario de todos ...",[],UCKmlxQVs0vHtaLldRIQ8lsA,76237,4764,0,295,{},[],{}
11/05/2024,F1Y2h2evV1Y,CALL OF DUTY WW2 PS5 Gameplay Walkthrough Part 1 Campaign FULL GAME [4K 60FPS] - No Commentary,MKIceAndFire,2021-02-17T19:06:56Z,Call Of Duty WW2 PS5 Walkthrough Part 1 and until the last part will include the full Call Of Duty WW2 Gameplay on PS5.,[],UC1bwliGvJogr7cWK0nT2Eag,5374750,48141,0,1851,{},[],{}
11/05/2024,AzP22cDSo-A,Fortnite Chapter 4 Season 3 WILDS Gameplay Launch Trailer,Fortnite,2023-06-09T06:00:07Z,"The WILDS await in Fortnite Battle Royale Chapter 4 Season 3: The center of the Island has collapsed, revealing a vast, hidden ...",[],UClG8odDC8TS6Zpqk9CGVQiQ,9004313,79387,0,6038,{},[],{}
11/05/2024,YRwehYov90k,🎮 NEW UPDATE! 🌱 Colorful Spring in My Talking Tom Friends (Gameplay),Talking Tom,2021-04-01T13:00:30Z,Spring has arrived in My Talking Tom Friends! ☀️     Join your favorite friends and get ready for all-new features and fun in ...,[],UCm3hAp1m1xlAz0ve_EKAo4g,6226514,10406,0,0,{},[],{}
11/05/2024,zkdZoHD47bo,Spider-Man PS4 Vs PC,MrGamer Exploits,2022-08-29T14:30:12Z,GTA 5 Online Exploits Playlist - https://www.youtube.com/playlist?list=PLFiWDsaTbnTPMTNlDsXxlLyij76RBxuB2 Elden Ring ...,[],UCrZaKzXYjtnrwmw00pp0Ciw,8274676,325431,0,3521,{},[],{}
11/05/2024,KLI2esfCsqc,Too Late 💀 | Ready Or Not,FAC TAC,2023-01-24T00:30:09Z,Shorts #ReadyorNot #Swat #Police Ready or Not Gameplay.,[],UCOfz7RhekoAqV1rPKfzTcQA,4599907,208989,0,2495,{},[],{}
11/05/2024,ULsF7B6bFuU,Avowed - Official Gameplay Trailer,Xbox,2023-06-11T17:17:56Z,"Explore the Living Lands, a mysterious island filled with adventure and danger. As an envoy of Aedyr, you are sent to investigate ...",[],UCjBp_7RuDBUYbd1LegWEJ8g,878987,19464,0,1452,{},[],{}
11/05/2024,ANMNuCy_h-0,Enigma game #gameplay #arte #enigma #musica,Leydislaine Cristina,2024-05-09T15:00:08Z,,[],UC-OzThWt1lJUcAy_sJL2sIA,10291,484,0,0,{},[],{}
11/05/2024,LHbDIUP1auQ,World Record? 36 Kills in Duo vs Squad Must Watch Gameplay - Garena Free Fire,Total Gaming,2021-03-29T04:15:01Z,World Record? 36 Kills in Duo vs Squad Must Watch Gameplay Video Free Fire Live One Tap HeadShot Gold to Heroic and ...,[],UC5c9VlYTSvBSCaoMu_GI6gQ,10108237,681385,0,12450,{},[],{}
11/05/2024,_9W_y8IlNro,Super Mario Maker - &#39;Let&#39;s Watch!&#39; Gameplay Overview,Nintendo of America,2015-08-12T16:00:01Z,"Check out all the new possibilities in the world of Super Mario Maker, exclusively on Wii U! Check out the official Super Mario ...",[],UCGIY_O-8vW4rfX98KlMkvRg,7666349,33161,0,5099,{},[],{}
11/05/2024,5mmfqZzoAm8,Gran Turismo 7 - Part 1 - The Beginning (PS5 4K Gameplay),TmarTn2,2022-03-03T17:03:03Z,Finally! A new racing game for PS5... Gran Turismo 7 Playlist: ...,[],UC36MGPfPwOWafAXauiV4LdA,1595028,19509,0,794,{},[],{}
11/05/2024,FCO-KAM8oeQ,MAFIA DEFINITIVE EDITION Gameplay #1,Fail Game 2.0,2022-02-13T06:30:05Z,MAFIA 1 REMAKE Gameplay | FOLLOW ME ON INSTAGRAM - https://www.instagram.com/failgamearmaan/ DON'T FORGET TO ...,[],UCBDr84m_kcMea-oEQ0C6ckA,325029,16514,0,617,{},[],{}
11/05/2024,uBUUI9V7FJI,Scary Teacher 3D SPECIAL CHAPTER - Gameplay Walkthrough Part 6 - Let&#39;s Play Scary Teacher 3D!!!,Cherry Pop Productions,2021-02-01T14:41:43Z,Scary Teacher 3D SPECIAL CHAPTER - Gameplay Walkthrough Part 6 - Let's Play Scary Teacher 3D!!! Let's play Scary Teacher ...,[],UCSnNUFvvfLRmVVytvF0EYDQ,4229476,41663,0,2549,{},[],{}
11/05/2024,mDDoCgksUlQ,Wow😱ONE OF MY BEST RUSH GAMEPLAY TODAY !! pubg mobile bgmi,Nemo,2024-05-08T02:30:31Z,Like & Subscribe for more videos. FOLLOW ME Instagram - https://www.instagram.com/nemogaming_​​ Facebook ...,[],UCGR5ZFJp9wPCpH8wi6Lc3vQ,50594,1123,0,63,{},[],{}
11/05/2024,bpV_j_cUoOM,Nade God For a Reason 🛐@JONATHANGAMINGYT,SUDBOY EDITS,2022-10-20T13:40:00Z,viral #viralshorts #viralvideo #igc #jonathangaming #jonathan #bgmi #godlike Same Edit On My Instagram also insta- ...,[],UCWs-kxPY1nQ1BVgYsIGqmRg,18320944,1486347,0,2645,{},[],{}
11/05/2024,X2z9mwLQEfk,Uncharted: The Lost Legacy (PS5) 4K HDR Gameplay - (Full Game),FA GAMEZ,2021-05-26T12:01:40Z,Uncharted: The Lost Legacy (PS5) 4K HDR Gameplay - (Full Game) Uncharted: The Lost Legacy is a 2017 action-adventure ...,[],UCNerFmYc9oxCBqrL0mv_8ug,3331049,23214,0,789,{},[],{}
11/05/2024,UovRICGj2-g,INSANE Looking Horror Game Will Make You ILL,Gaming in 60 Seconds,2022-06-22T21:00:13Z,ILL NESS is a first-person atmospheric horror action game with horrifying alien creatures that inhabit inside people while turning ...,[],UCtXCWFGAzqED_Y5VxNiDQLw,1607333,63974,0,1422,{},[],{}
11/05/2024,YRwehYov90k,🎮 NEW UPDATE! 🌱 Colorful Spring in My Talking Tom Friends (Gameplay),Talking Tom,2021-04-01T13:00:30Z,Spring has arrived in My Talking Tom Friends! ☀️     Join your favorite friends and get ready for all-new features and fun in ...,[],UCm3hAp1m1xlAz0ve_EKAo4g,6226514,10406,0,0,{},[],{}
11/05/2024,vql05Oo5GEE,WARZONE 2.0 IMMERSIVE SOLO GAMEPLAY! (No Commentary),NoAnnoyingCommentary,2023-01-12T11:58:27Z,WARZONE 2.0 IMMERSIVE SOLO GAMEPLAY! (No Commentary) #nocommentary #callofduty #warzone2.,[],UCxeGDA6ryJktEsCbMSeGpIA,3626027,29307,0,573,{},[],{}
11/05/2024,aoLtDgmJvps,LETS&#39; GO #gameplay #games #gaming #nextbotchasing #game #garrysmod #gmod #nextbots #scp096 #scp,Cupidut,2024-05-09T01:00:01Z,"Terima kasih banyak teman - teman semua yang udah mampir... Tolong support channel ini dengan cara Subscribe, like, share ...",[],UCpipbQyNfuepLlrNtin_NZA,192701,4183,0,14,{},[],{}
11/05/2024,WYhYJHba0_I,Stealing Thalapathy VIJAY&#39;s CAR in GTA 5 (mods)..! GTA 5 Tamil Gameplay,Sharp Tamil Gaming,2023-06-03T10:46:47Z,gta5 #tamil #vijay In this video I am Stealing TAMIL ACTORS CARS in GTA 5. Hope you guys like this series Stealing TAMIL ...,[],UCjvNWB4Zw5AeOxDKP7WM9Ng,649455,22151,0,1901,{},[],{}
11/05/2024,WpgXz5Z9v-U,"Horizon Forbidden West - Gameplay Trailer | PS5, PS4",PlayStation,2021-06-01T12:30:06Z,"https://www.playstation.com/games/horizon-forbidden-west/?emcid=or-1s-412983 Join Aloy as she braves the Forbidden West, ...",[],UC-2Y8dQb0S6DtpxNgAKoJKA,2000399,38993,0,2605,{},[],{}
11/05/2024,e90WhwN2QdQ,PUBG: BATTLEGROUNDS (2023) Gameplay (PC UHD) [4K60FPS],Throneful,2023-01-02T19:00:13Z,PUBG: BATTLEGROUNDS (2023) Gameplay (PC UHD) [4K60FPS] Steam ...,[],UCIw5rbXUrtk31t20Ap5817w,1425050,15218,0,502,{},[],{}
11/05/2024,wP3uNAlCskY,Street Fighter 6 - 8 Minutes of Akuma Gameplay (High-Level CPU),GameSpot,2024-05-10T01:00:32Z,"The long awaited Akuma returns to Street Fighter 6. In this video he's set to CPU level 7 and battles Manon, Dee Jay, and mirror ...",[],UCbu2SsF-Or3Rsn3NxqODImw,77399,1509,0,124,{},[],{}
11/05/2024,Dw_oH5oiUSE,Red Dead Redemption 2: Official Gameplay Video,Rockstar Games,2018-08-09T15:00:23Z,"Captured entirely from in-game footage, watch this introduction to Red Dead Redemption 2's gameplay in 4K. Red Dead ...",[],UC6VcWc1rAoWdBCM0JxrRQ3A,14959259,394728,0,43809,{},[],{}
11/05/2024,4oZD3k8Y_Ks,Grand Theft Auto 5 - PS5 POV Gameplay,NS Gaming,2023-02-23T10:00:06Z,"Grand Theft Auto 5 - PS5 POV Gameplay Grand Theft Auto V, commonly referred to as GTA 5, is an open-world action-adventure ...",[],UCbmRcXtBBsokomk3fNLLUAA,6531527,150896,0,662,{},[],{}
11/05/2024,QhS5a85d3Zc,⁴ᴷ⁶⁰ GTA 6 PS5 Graphics!? Heist &amp; Police Chase Action Gameplay! Ray Tracing Graphics / GTA V Mod,INTER,2022-07-13T16:00:27Z,GTA 6 Graphics - The Betta Bank Heist & Police Chase! Get My ReShade Presets here: https://www.patreon.com/intergta GTA 5 ...,[],UCHa0jpbaRolbOOCAMhP54pQ,7175683,61612,0,2023,{},[],{}
11/05/2024,VYD2qVUAFZ0,Forza Horizon 5 - Hot Wheels FULL Gameplay Playthrough 4K | Thrustmaster TX,Goodarz,2022-07-22T13:00:19Z,Full playthrough of Hotwheels Expansion in Forza Horizon 5 in 4k using Thrustmaster Sim Setup. Sim Setup -⪢ Thrustmaster TX ...,[],UC6a7-IboDEe9dECiVSFdlxg,4244267,6889,0,75,{},[],{}
11/05/2024,ZfGTZhnVIa8,Scary Teacher 3D Stupid Cupid - Gameplay Walkthrough Part 12 - Let&#39;s Play Scary Teacher 3D!!,Cherry Pop Productions,2021-02-23T14:00:07Z,Scary Teacher 3D Stupid Cupid - Gameplay Walkthrough Part 12 - Let's Play Scary Teacher 3D!! Let's play Scary Teacher 3D!,[],UCSnNUFvvfLRmVVytvF0EYDQ,5003526,52108,0,2869,{},[],{}
11/05/2024,Sykx_cmTYXQ,Snowdrop｜Realistic Stealth Gameplay｜Ghost Recon Breakpoint｜4K,DraKulis Cinematic Gaming,2022-05-12T14:08:25Z,tacticalgaming #stealthgaming #ghostrecon.,[],UCKzn9o7o024r9yQBVV9Wijw,4064134,38966,0,785,{},[],{}
11/05/2024,PRo7uOrNgGg,"DOGGY RUN GAMEPLAY WALKTHROUGH 🐕🥰 | DOG SWEET 😸 | ANDROID, iOS MOBILE | NEW UPDATE #SHORTS GAMES #0🔥",Gameplay Animation,2021-09-17T13:01:52Z,Hello friend . I am glad to welcome you to my channel .I will be happy if you comment and like this video! I ask you to follow all the ...,[],UCPl0VERb7SjjpE0OIxiIIYw,66840891,2420127,0,2533,{},[],{}
11/05/2024,4GZRICFNeT0,SUBWAY SURFERS GAMEPLAY PC HD 2023 - COPENHAGEN - JAKE SUPER SURFER BOARD,APKNo1 - Gaming Channel,2023-05-29T15:19:16Z,SUBWAY SURFERS GAMEPLAY PC HD 2023 - COPENHAGEN - JAKE SUPER SURFER BOARD ▻▻ Subway Surfers Playlist ...,[],UCUQw5JQgxAXcX1SvixOIH0w,7019585,18098,0,262,{},[],{}
